// ID,Upper,Zone,Dropable,Sellable,Storageable,GuildStorageable,Cartable,Delay,Cooldown,Buyingable,Nonconsume,DropEffect
506,0,16,0,0,0,0,0,0,0,1,0,0	//緑ポーション
507,0,0,0,0,0,0,0,0,0,1,0,0	//赤ハーブ
508,0,0,0,0,0,0,0,0,0,1,0,0	//黄ハーブ
509,0,0,0,0,0,0,0,0,0,1,0,0	//白ハーブ
510,0,0,0,0,0,0,0,0,0,1,0,0	//青ハーブ
511,0,0,0,0,0,0,0,0,0,1,0,0	//緑ハーブ
512,0,0,0,0,0,0,0,0,0,1,0,0	//リンゴ
513,0,0,0,0,0,0,0,0,0,1,0,0	//バナナ
514,0,0,0,0,0,0,0,0,0,1,0,0	//ブドウ
515,0,0,0,0,0,0,0,0,0,1,0,0	//ニンジン
516,0,0,0,0,0,0,0,0,0,1,0,0	//いも
517,0,0,0,0,0,0,0,0,0,1,0,0	//にく
518,0,0,0,0,0,0,0,0,0,1,0,0	//ハチ蜜
519,0,0,0,0,0,0,0,0,0,1,0,0	//ミルク
520,0,0,0,0,0,0,0,0,0,1,0,0	//ヒナレの葉
521,0,0,0,0,0,0,0,0,0,1,0,0	//アロエの葉
522,0,0,0,0,0,0,0,0,0,1,0,0	//マステラの実
523,0,0,0,0,0,0,0,0,0,1,0,0	//聖水
525,0,16,0,0,0,0,0,0,0,1,0,0	//万能薬
526,0,0,0,0,0,0,0,0,0,1,0,0	//ローヤルゼリー
528,0,0,0,0,0,0,0,0,0,1,0,0	//化け物のエサ
529,0,0,0,0,0,0,0,0,0,1,0,0	//キャンディ
530,0,0,0,0,0,0,0,0,0,1,0,0	//スティックキャンディ
531,0,0,0,0,0,0,0,0,0,1,0,0	//リンゴジュース
532,0,0,0,0,0,0,0,0,0,1,0,0	//バナナジュース
533,0,0,0,0,0,0,0,0,0,1,0,0	//ブドウジュース
534,0,0,0,0,0,0,0,0,0,1,0,0	//ニンジンジュース
535,0,0,0,0,0,0,0,0,0,1,0,0	//カボチャ
536,0,0,0,0,0,0,0,0,0,1,0,0	//アイスクリーム
537,0,0,0,0,0,0,0,0,0,1,0,0	//ペットフード
538,0,0,0,0,0,0,0,0,0,1,0,0	//よく焼いたクッキー
539,0,0,0,0,0,0,0,0,0,1,0,0	//ひとくちケーキ
542,0,0,0,0,0,0,0,0,0,1,0,0	//ひなあられ
543,0,0,0,0,0,0,0,0,0,1,0,0	//菱餅
544,0,0,0,0,0,0,0,0,0,1,0,0	//おさしみ
548,0,0,0,0,0,0,0,0,0,1,0,0	//チーズ
549,0,0,0,0,0,0,0,0,0,1,0,0	//おいしい焼きいも
550,0,0,0,0,0,0,0,0,0,1,0,0	//お米のお菓子
551,0,0,0,0,0,0,0,0,0,1,0,0	//お寿司
553,0,0,0,0,0,0,0,0,0,1,0,0	//小包子
554,0,0,0,0,0,0,0,0,0,1,0,0	//おもち
555,0,0,0,0,0,0,0,0,0,1,0,0	//おはぎ
556,0,0,0,0,0,0,0,0,0,1,0,0	//ガレットック
557,0,0,0,0,0,0,0,0,0,1,0,0	//トック
564,0,0,0,0,0,0,0,0,0,1,0,0	//おにぎり
566,0,0,0,0,0,0,0,0,0,1,0,0	//トムヤンクン
567,0,0,0,0,0,0,0,0,0,1,0,0	//エビ
568,0,0,0,0,0,0,0,0,0,1,0,0	//レモン
569,0,0,0,0,0,0,0,0,0,1,0,0	//初心者用ポーション
570,0,0,0,0,0,0,0,0,0,1,0,0	//幸運のキャンディ
571,0,0,0,0,0,0,0,0,0,1,0,0	//幸運のスティックキャンディ
572,0,0,0,0,0,0,0,0,0,1,0,0	//幸運のクッキー
574,0,0,0,0,0,0,0,0,0,1,0,0	//卵
576,0,0,0,0,0,0,0,0,0,1,0,0	//トゲの実
577,0,0,0,0,0,0,0,0,0,1,0,0	//穀物
578,0,0,0,0,0,0,0,0,0,1,0,0	//イチゴ
579,0,0,0,0,0,0,0,0,0,1,0,0	//おいしい魚
580,0,0,0,0,0,0,0,0,0,1,0,0	//パン
581,0,0,0,0,0,0,0,0,0,1,0,0	//食用キノコ
582,0,0,0,0,0,0,0,0,0,1,0,0	//オレンジ
584,0,0,0,0,0,0,0,0,0,1,0,0	//おでん
587,0,0,0,0,0,0,0,0,0,1,0,0	//赤いトゲの実
591,0,0,0,0,0,0,0,0,0,1,0,0	//キャビアパンケーキ
592,0,0,0,0,0,0,0,0,0,1,0,0	//ジャムパンケーキ
593,0,0,0,0,0,0,0,0,0,1,0,0	//ハニーパンケーキ
594,0,0,0,0,0,0,0,0,0,1,0,0	//クリームパンケーキ
595,0,0,0,0,0,0,0,0,0,1,0,0	//マッシュルームパンケーキ
600,0,0,0,0,0,0,0,0,1000,1,1,0	//魔女のスキルカード
601,0,52,0,0,0,0,0,0,0,1,0,0	//ハエの羽
602,0,80,0,0,0,0,0,0,0,1,0,0	//蝶の羽
603,0,0,0,0,0,0,0,0,0,1,0,0	//古く青い箱
604,0,148,0,0,0,0,0,0,0,1,0,0	//古木の枝
605,0,4,0,0,0,0,0,0,0,1,0,0	//アンティペインメント
606,0,0,0,0,0,0,0,0,0,1,0,0	//アロエベラ
607,0,0,0,0,0,0,0,0,0,1,0,0	//イグドラシルの実
608,0,0,0,0,0,0,0,0,0,1,0,0	//イグドラシルの種
609,0,0,0,0,0,0,0,0,0,1,0,0	//返魂のお札
610,0,0,0,0,0,0,0,0,0,1,0,0	//イグドラシルの葉
611,0,0,0,0,0,0,0,0,0,1,0,0	//拡大鏡
612,0,0,0,0,0,0,0,0,0,1,0,0	//携帯用溶鉱炉
613,0,0,0,0,0,0,0,0,0,1,0,0	//鋼鉄の金槌
614,0,0,0,0,0,0,0,0,0,1,0,0	//黄金の金槌
615,0,0,0,0,0,0,0,0,0,1,0,0	//オリデオコンの金槌
616,0,0,0,0,0,0,0,0,0,1,0,0	//古いカード帖
617,0,0,0,0,0,0,0,0,0,1,0,0	//古い紫色の箱
618,0,0,0,0,0,0,0,0,0,1,0,0	//古い巻物
619,0,0,0,0,0,0,0,0,0,1,0,0	//まだ熟してないリンゴ
620,0,0,0,0,0,0,0,0,0,1,0,0	//オレンジジュース
621,0,0,0,0,0,0,0,0,0,1,0,0	//とても苦い草
622,0,0,0,0,0,0,0,0,0,1,0,0	//虹色ニンジン
623,0,0,0,0,0,0,0,0,0,1,0,0	//ハンサムな青年ミミズ
624,0,0,0,0,0,0,0,0,0,1,0,0	//腐った魚
625,0,0,0,0,0,0,0,0,0,1,0,0	//錆びた鉄
626,0,0,0,0,0,0,0,0,0,1,0,0	//モンスタージュース
627,0,0,0,0,0,0,0,0,0,1,0,0	//甘い牛乳
628,0,0,0,0,0,0,0,0,0,1,0,0	//よく乾いてるホネ
